1-Kasuku/1-1.jpg	https://taifaleo.nation.co.ke/wp-content/uploads/2019/05/aaa-6-875x497.jpg
1-Kasuku/1-2.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5tYmz1lFJsKL13JnHVAzi8ugYjy629Nh3ow&usqp=CAU
1-Kasuku/1-3.jpg	https://cf.bstatic.com/images/hotel/max1024x768/217/217737007.jpg
1-Kasuku/1-4.jpg	https://wildcatssafaris.com/wp-content/uploads/2016/03/rhino1.jpg
1-Kasuku/1-5.jpg	https://media-cdn.tripadvisor.com/media/photo-s/1a/f4/7c/d5/kasuku-safari-tours.jpg
1-Kasuku/1-6.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfbp65w4eqjiMJBwVWtgAbvAvG3RzdhLaqKw&usqp=CAU
1-Kasuku/1-7.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7EfCb6klGR-2KnaU6JqZy0o1mZu3mpqZLaA&usqp=CAU
1-Kasuku/1-8.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCbuhXKNURF7F1eKzZvPT0XKWA5S0WLVXb4w&usqp=CAU
1-Kasuku/1-9.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEBL14dxlvAKOG_j0HQf6m4dB9z3VuVrVCiA&usqp=CAU
1-Kasuku/1-10.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTLBjQ2hbCpBApdHvHGT70hi_qVQvk6gNsYw&usqp=CAU
1-Kasuku/1-11.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyujIajhxWdDGHRFo0NqP3qvWbK4-YYUuH3g&usqp=CAU
1-Kasuku/1-12.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPnZS9Pq162f3hb5BYIVdJSmYtE53yVsXOfw&usqp=CAU
1-Kasuku/1-13.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStdzCvdyNAro2Ttl_YfREODkcHH5BW1zlwEg&usqp=CAU
1-Kasuku/1-14.jpg	https://upload.wikimedia.org/wikipedia/commons/c/c3/Lesserj_lg.jpg
1-Kasuku/1-15.jpg	https://upload.wikimedia.org/wikipedia/commons/e/e7/Rainbow_Lorikeet_Trichoglossus_haematodus_Perched_1900px.jpg
1-Kasuku/1-16.jpg	https://upload.wikimedia.org/wikipedia/commons/4/44/Red-breasted_Parakeet.jpg
1-Kasuku/1-17.jpg	https://upload.wikimedia.org/wikipedia/commons/6/6d/Lorius_lory_-two_on_a_branch.jpg
1-Kasuku/1-18.jpg	https://upload.wikimedia.org/wikipedia/commons/a/ac/Dusky_Lory_%28Pseudeos_fuscata%29_-on_branch_at_Buffalo_Zoo.jpg
1-Kasuku/1-19.jpg	https://lemutuz.co.tz/wp-content/uploads/2020/06/02TB-PARROT1-superJumbo.jpg
1-Kasuku/1-20.jpg	https://i2.wp.com/ptitsadoma.ru/wp-content/uploads/2018/07/06Jako.jpg
1-Kasuku/1-21.jpg	https://images.birmiss.com/image/e8bf332e6fd40e96.jpg
1-Kasuku/1-22.jpg	https://upload.wikimedia.org/wikipedia/commons/3/39/Sentinel_parrots.jpg
1-Kasuku/1-23.jpg	https://upload.wikimedia.org/wikipedia/commons/6/62/Parrots_at_a_clay_lick_-Tambopata_National_Reserve%2C_Peru-8c.jpg
1-Kasuku/1-24.jpg	https://p0.piqsels.com/preview/919/372/1011/animal-bird-parrot-parakeet.jpg
1-Kasuku/1-25.jpg	https://upload.wikimedia.org/wikipedia/commons/e/e1/3_African_grey_parrots_01.jpg
2-Mbuni/2-1.jpg	http://i.ytimg.com/vi/zyMhXLOdR2I/0.jpg
2-Mbuni/2-2.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjkHirjdx9xRv4AseKEnsTIN8DdUoJFF-22w&usqp=CAU
2-Mbuni/2-3.jpg	https://www.jamiiforums.com/data/attachment-files/2016/08/1412054_1472206287432.jpg
2-Mbuni/2-4.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTaxofB8r6TP_kbNvGrrMk0cFbqFBhbhXIjdQ&usqp=CAU
2-Mbuni/2-5.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJr_PA7xJJIdgkU932tsnY_jHlAy1B0dt19g&usqp=CAU
2-Mbuni/2-6.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkH6HqMBqQxPNjlHjRdTyqvGrS5XVnh2vtuw&usqp=CAU
2-Mbuni/2-7.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRGZ8p8KR3B2bjLYlq-kTmy-uNGLutQ8UPltg&usqp=CAU
2-Mbuni/2-9.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTooxdJz1PNUxBQ9apaGkenTcngbjSPw1_jeA&usqp=CAU
2-Mbuni/2-10.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUVufk7iTiIYWqQY6tx-lmMghKvADsKIFyLg&usqp=CAU
2-Mbuni/2-11.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_d-LHw4c7Gv8W69-8s80CiBLdBgOb9XQX7Q&usqp=CAU
2-Mbuni/2-12.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6a5gcZOS2q1PPZTY1wD9nA5NDIvfwA3tReg&usqp=CAU
2-Mbuni/2-13.jpg	https://upload.wikimedia.org/wikipedia/commons/f/ff/Cape_ostrich_pair%2C_Common_ostrich_%28Struthio_camelus%29_-_Flickr_-_Lip_Kee.jpg
2-Mbuni/2-14.jpg	https://live.staticflickr.com/3234/2845564571_0731e4b769_c.jpg
2-Mbuni/2-15.jpg	https://upload.wikimedia.org/wikipedia/commons/8/87/FlappingOstriches.jpg
2-Mbuni/2-16.jpg	https://live.staticflickr.com/65535/49899264201_ce20b309bb_b.jpg
2-Mbuni/2-17.jpg	https://cdn.pixabay.com/photo/2016/07/03/11/34/ostrich-1494556_1280.jpg
2-Mbuni/2-18.jpg	https://p2.piqsels.com/preview/483/11/688/ostrich-birds-flightless-bird-antelope.jpg
2-Mbuni/2-19.jpg	https://cdn.pixabay.com/photo/2016/08/29/14/38/fight-1628419_1280.jpg
2-Mbuni/2-20.jpg	https://pixy.org/src/466/4661064.jpg
2-Mbuni/2-21.jpg	https://upload.wikimedia.org/wikipedia/commons/8/85/Lascar_Ostriches%2C_the_largest_%28and_fastest%29_living_species_of_birds_-_Nairobi_National_Park_%284519894686%29.jpg
2-Mbuni/2-22.jpg	https://upload.wikimedia.org/wikipedia/commons/2/23/South_African_Giraffe_and_Ostrich.jpg
2-Mbuni/2-23.jpg	https://live.staticflickr.com/3628/3450539391_dc37d87436_b.jpg
2-Mbuni/2-24.jpg	https://p2.piqsels.com/preview/642/1009/320/tanzania-wildlife-serengeti-safari.jpg
2-Mbuni/2-25.jpg	https://live.staticflickr.com/65535/49226060272_78371b96b8_b.jpg
3-Bata/3-1.jpg	https://ichef.bbci.co.uk/news/640/cpsprodpb/FFE6/production/_114901556_gettyimages-170916490-594x594.jpg
3-Bata/3-2.jpg	https://taifaleo.nation.co.ke/wp-content/uploads/2019/05/mabata.jpg
3-Bata/3-3.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWZOI14buUKGSia35mAxaYA5P-3u61MRcaGA&usqp=CAU
3-Bata/3-4.jpg	https://i1.wp.com/nairobifashionhub.co.ke/wp-content/uploads/2019/03/Nairobi-Fashion-Hub-Bata-Shoe-Company-Kenya-_1.jpg?resize=640%2C298&ssl=1
3-Bata/3-5.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQusekEe2pyMqHA3_cU26wpU3Z9HFMwJWQ0ug&usqp=CAU
3-Bata/3-6.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlfFifKf1ncHocJnK-4jX61GKj99d8bbh6EA&usqp=CAU
3-Bata/3-7.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAn2550Ny2XC5kSjcTlAVJlFXMyl96ptM1Gg&usqp=CAU
3-Bata/3-8.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQDIBJ8ZiSP4Reu0q8api9Ro4LElxxWDharQ&usqp=CAU
3-Bata/3-9.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUWBSeifXllgE7hEbKLUWwAtw6RZdmyd3_7w&usqp=CAU
3-Bata/3-10.jpg	https://2.bp.blogspot.com/-21UkTDPh0sA/WglAqFIVs_I/AAAAAAAABHQ/D-PpMBc2sTIhdlP4QoVgy07asZ71l3ctACLcBGAs/s1600/batadume.jpg
3-Bata/3-11.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREoaQLAn_xHCiTY2shzCUtCWLWuPIy0ckLjw&usqp=CAU
3-Bata/3-12.jpg	https://i2.wp.com/ufugaji.co.tz/wp-content/uploads/2018/06/Broilers.jpg?fit=595%2C300&ssl=1&resize=350%2C200
4-Kuku/4-1.jpg	https://kukukenyablog.files.wordpress.com/2017/11/21055963_903659376449784_3466274919229286806_o1.jpg?w=1000
4-Kuku/4-2.jpg	https://kukukenyablog.files.wordpress.com/2017/09/7e.jpg?w=329&h=329&crop=1
4-Kuku/4-3.jpg	https://d12prgon3aw7l1.cloudfront.net/3449881_screenshot-20190630-052532_720x576.jpg
4-Kuku/4-4.jpg	https://img-global.cpcdn.com/recipes/1f4c399fb01a3a27/751x532cq70/kuku-kienyeji-organic-chicken-stew-recipe-main-photo.jpg
4-Kuku/4-5.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOXdcBzUXvzynqxCSUk00P2H8Rb3uXzpe_Xg&usqp=CAU
4-Kuku/4-6.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4DANqmOjcSJ6wKn0urJ9gARQGzufJlIGvhw&usqp=CAU
4-Kuku/4-7.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_lE4IreqPTFI4oSmYcrQ9jxl8EGYw7QTPGA&usqp=CAU
4-Kuku/4-8.jpg	https://value.co.ke/sites/default/files/styles/facebook/public/2019-07/rainbow_roosters_kukuchic.jpg?h=b3660f0d&itok=ghrFFEMZ
4-Kuku/4-9.jpg	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQPEtRimchafOz6K2v9qkyh5qHoUJe015CCQ&usqp=CAU
4-Kuku/4-10.jpg	https://villageenterprise.org/wp-content/uploads/2012/11/kuku1-300x225.png
4-Kuku/4-11.jpg	https://static.wixstatic.com/media/eec3b0_1e0033c8f062470e90bb6da8dc12941d~mv2.jpg/v1/fill/w_372,h_372,al_c,q_80,usm_0.66_1.00_0.01/eec3b0_1e0033c8f062470e90bb6da8dc12941d~mv2.webp
4-Kuku/4-12.jpg	https://d12prgon3aw7l1.cloudfront.net/3379253_16402982-1376689889037317-1991163563142426222-o_1000x620.jpg
5-Kunguru/5-1.jpg	https://www.sciencealert.com/images/articles/processed/crows-in-tree-shutterstock-best-birds_1024.jpg
